# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   86       3.178362864609e-10       8.061912992400e-14      -2.065848533155e-12       0.000000000000e+00       1.571960807881e-11       2.242917997339e-12      -8.783680902078e-15 
   87       3.219533648865e-10       8.284176792228e-14      -2.153361599884e-12       0.000000000000e+00       1.527236852156e-11       2.190380001650e-12      -8.661427702374e-15 
   88       3.261056652038e-10       8.507062096291e-14      -2.241829724357e-12       0.000000000000e+00       1.484226291940e-11       2.139697104493e-12      -8.552483602534e-15 
   89       3.302927372919e-10       8.730362977179e-14      -2.331194290420e-12       0.000000000000e+00       1.442861669323e-11       2.090785904659e-12      -8.454657144190e-15 
   90       3.345138578548e-10       8.953866945761e-14      -2.421395122317e-12       0.000000000000e+00       1.403052066863e-11       2.043534982044e-12      -8.365463496737e-15 
   91       3.387680185431e-10       9.177354902240e-14      -2.512370501457e-12       0.000000000000e+00       1.364682241840e-11       1.997803861038e-12      -8.282115202646e-15 
   92       3.430539140750e-10       9.400601087197e-14      -2.604057183182e-12       0.000000000000e+00       1.327611760514e-11       1.953421973905e-12      -8.201512922783e-15 
   93       3.473703016077e-10       9.623380762760e-14      -2.696390674659e-12       0.000000000000e+00       1.291708402474e-11       1.910231425205e-12      -8.120892794779e-15 
   94       3.517171664803e-10       9.845494683887e-14      -2.789306079933e-12       0.000000000000e+00       1.256956001096e-11       1.868224893929e-12      -8.039899983209e-15 
   95       3.560947106520e-10       1.006674823419e-13      -2.882737413563e-12       0.000000000000e+00       1.223361297093e-11       1.827426651767e-12      -7.958811331634e-15 
   96       3.605029903819e-10       1.028694408014e-13      -2.976617370904e-12       0.000000000000e+00       1.190920723558e-11       1.787850180560e-12      -7.877906298843e-15 
   97       3.649419094466e-10       1.050588222825e-13      -3.070877348458e-12       0.000000000000e+00       1.159620010645e-11       1.749497736939e-12      -7.797466717381e-15 
   98       3.694112123573e-10       1.072336008221e-13      -3.165447464227e-12       0.000000000000e+00       1.129433790236e-11       1.712359916957e-12      -7.717776552091e-15 
   99       3.739104775773e-10       1.093917250005e-13      -3.260256578063e-12       0.000000000000e+00       1.100325200627e-11       1.676415220728e-12      -7.639121658646e-15 
  100       3.784391107389e-10       1.115311185133e-13      -3.355232312024e-12       0.000000000000e+00       1.072245491196e-11       1.641629617058e-12      -7.561789542085e-15 
  101       3.829963378615e-10       1.136496807424e-13      -3.450301070724e-12       0.000000000000e+00       1.045133627084e-11       1.607956108087e-12      -7.486069115346e-15 
  102       3.875811985681e-10       1.157452873283e-13      -3.545388061685e-12       0.000000000000e+00       1.018915893870e-11       1.575334293915e-12      -7.412250457806e-15 
  103       3.921925393031e-10       1.178157907412e-13      -3.640417315690e-12       0.000000000000e+00       9.935055022455e-12       1.543689937246e-12      -7.340624573812e-15 
  104       3.968292305650e-10       1.198590642665e-13      -3.735312331582e-12       0.000000000000e+00       9.688223097715e-12       1.512952294098e-12      -7.271410641668e-15 
  105       4.014908666351e-10       1.218731394977e-13      -3.829998066039e-12       0.000000000000e+00       9.448558717258e-12       1.483109709926e-12      -7.204527088208e-15 
  106       4.061771481673e-10       1.238560885687e-13      -3.924399251782e-12       0.000000000000e+00       9.216102101596e-12       1.454160757042e-12      -7.139788995612e-15 
  107       4.108876623443e-10       1.258059834347e-13      -4.018439824015e-12       0.000000000000e+00       8.990842852408e-12       1.426096901954e-12      -7.076976823695e-15 
  108       4.156218785563e-10       1.277208969211e-13      -4.112042947641e-12       0.000000000000e+00       8.772718209972e-12       1.398902265233e-12      -7.015835371635e-15 
  109       4.203791440807e-10       1.295989037717e-13      -4.205131044474e-12       0.000000000000e+00       8.561611310594e-12       1.372553381378e-12      -6.956072739697e-15 
  110       4.251586797605e-10       1.314380816979e-13      -4.297625820456e-12       0.000000000000e+00       8.357349444032e-12       1.347018958687e-12      -6.897359290963e-15 
  111       4.299595756835e-10       1.332365124269e-13      -4.389448292868e-12       0.000000000000e+00       8.159702310932e-12       1.322259639117e-12      -6.839326613059e-15 
  112       4.347807868616e-10       1.349922827507e-13      -4.480518817547e-12       0.000000000000e+00       7.968380280249e-12       1.298227758159e-12      -6.781566479879e-15 
  113       4.396211289094e-10       1.367034855747e-13      -4.570757116100e-12       0.000000000000e+00       7.783032646680e-12       1.274867104700e-12      -6.723629813315e-15 
  114       4.444792737236e-10       1.383682209661e-13      -4.660082303115e-12       0.000000000000e+00       7.603245888090e-12       1.252112680889e-12      -6.665025644983e-15 
  115       4.493537451618e-10       1.399845972029e-13      -4.748412913379e-12       0.000000000000e+00       7.428541922944e-12       1.229890462011e-12      -6.605220077950e-15 
  116       4.542431120199e-10       1.415507858224e-13      -4.835667845256e-12       0.000000000000e+00       7.258483195478e-12       1.208133857913e-12      -6.543749394497e-15 
  117       4.591466028210e-10       1.430651921168e-13      -4.921769262759e-12       0.000000000000e+00       7.093006151238e-12       1.186835881251e-12      -6.480577200245e-15 
  118       4.640635580067e-10       1.445263074323e-13      -5.006640099062e-12       0.000000000000e+00       6.932125222314e-12       1.166002900511e-12      -6.415778954419e-15 
  119       4.689932367789e-10       1.459326585337e-13      -5.090203206835e-12       0.000000000000e+00       6.775828838052e-12       1.145638414512e-12      -6.349431680393e-15 
  120       4.739348145231e-10       1.472828091305e-13      -5.172381393562e-12       0.000000000000e+00       6.624078627027e-12       1.125742959942e-12      -6.281613936669e-15 
  121       4.788873802316e-10       1.485753614028e-13      -5.253097456856e-12       0.000000000000e+00       6.476808619009e-12       1.106314018896e-12      -6.212405787850e-15 
  122       4.838499339275e-10       1.498089575276e-13      -5.332274219768e-12       0.000000000000e+00       6.333924446938e-12       1.087345926418e-12      -6.141888775617e-15 
  123       4.888213840878e-10       1.509822812051e-13      -5.409834566109e-12       0.000000000000e+00       6.195302548894e-12       1.068829778033e-12      -6.070145889705e-15 
  124       4.938005450669e-10       1.520940591845e-13      -5.485701475761e-12       0.000000000000e+00       6.060789370068e-12       1.050753337286e-12      -5.997261538878e-15 
  125       4.987861345203e-10       1.531430627902e-13      -5.559798059991e-12       0.000000000000e+00       5.930200564730e-12       1.033100943284e-12      -5.923321521905e-15 
  126       5.037767708279e-10       1.541281094481e-13      -5.632047596768e-12       0.000000000000e+00       5.803320198205e-12       1.015853418229e-12      -5.848412998537e-15 
  127       5.087709705176e-10       1.550480642116e-13      -5.702373566077e-12       0.000000000000e+00       5.679899948838e-12       9.989879749589e-13      -5.772624460480e-15 
  128       5.137671456887e-10       1.559018412875e-13      -5.770699685233e-12       0.000000000000e+00       5.559658309972e-12       9.824781244819e-13      -5.696045702373e-15 
  129       5.187637532618e-10       1.566884476583e-13      -5.836950663832e-12       0.000000000000e+00       5.442341255368e-12       9.663001711213e-13      -5.618775263369e-15 
  130       5.237597667132e-10       1.574071161152e-13      -5.901054487241e-12       0.000000000000e+00       5.327913454930e-12       9.504536999279e-13      -5.540943736510e-15 
  131       5.287542514618e-10       1.580571897711e-13      -5.962940451509e-12       0.000000000000e+00       5.216386625119e-12       9.349431724884e-13      -5.462692973469e-15 
  132       5.337462162068e-10       1.586380830818e-13      -6.022538506260e-12       0.000000000000e+00       5.107759591131e-12       9.197714959082e-13      -5.384168867357e-15 
  133       5.387346114370e-10       1.591492836740e-13      -6.079779295150e-12       0.000000000000e+00       5.002017928680e-12       9.049399774873e-13      -5.305521377151e-15 
  134       5.437183279409e-10       1.595903541722e-13      -6.134594196336e-12       0.000000000000e+00       4.899133605776e-12       8.904482793971e-13      -5.226904552130e-15 
  135       5.486961953168e-10       1.599609340263e-13      -6.186915362937e-12       0.000000000000e+00       4.799064624507e-12       8.762943733565e-13      -5.148476556304e-15 
  136       5.536669804824e-10       1.602607413388e-13      -6.236675763500e-12       0.000000000000e+00       4.701754662819e-12       8.624744953079e-13      -5.070399692852e-15 
  137       5.586293861847e-10       1.604895746921e-13      -6.283809222464e-12       0.000000000000e+00       4.607132716300e-12       8.489831000941e-13      -4.992840428550e-15 
  138       5.635820495104e-10       1.606473149762e-13      -6.328250460625e-12       0.000000000000e+00       4.515112739958e-12       8.358128161337e-13      -4.915969418205e-15 
  139       5.685235403949e-10       1.607339272155e-13      -6.369935135596e-12       0.000000000000e+00       4.425593290004e-12       8.229544000981e-13      -4.839961529088e-15 
  140       5.734523601331e-10       1.607494623964e-13      -6.408799882278e-12       0.000000000000e+00       4.338457165628e-12       8.103966915876e-13      -4.764995865369e-15 
  141       5.783669398888e-10       1.606940592951e-13      -6.444782353318e-12       0.000000000000e+00       4.253571050789e-12       7.981265678075e-13      -4.691255792545e-15 
