# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  155       5.982956502056e-10       1.400231847488e-13      -6.060997010992e-12       0.000000000000e+00       3.170665345265e-12       6.143877950112e-13      -3.695688014358e-15 
  156       6.024535370596e-10       1.390637028230e-13      -6.048033993142e-12       0.000000000000e+00       3.112448837799e-12       6.057991549428e-13      -3.637948117246e-15 
  157       6.065793647535e-10       1.380549933052e-13      -6.031683543701e-12       0.000000000000e+00       3.055649421282e-12       5.973724885247e-13      -3.580071464224e-15 
  158       6.106716365628e-10       1.369989718168e-13      -6.011914391784e-12       0.000000000000e+00       3.000190324762e-12       5.890932065308e-13      -3.521902201199e-15 
  159       6.147288099570e-10       1.358976705985e-13      -5.988697065053e-12       0.000000000000e+00       2.945986755015e-12       5.809454099913e-13      -3.463274609424e-15 
  160       6.187492958047e-10       1.347532402670e-13      -5.962003929789e-12       0.000000000000e+00       2.892945742294e-12       5.729118655322e-13      -3.404012933194e-15 
  161       6.227315679002e-10       1.335679019637e-13      -5.931809097554e-12       0.000000000000e+00       2.840985184017e-12       5.649777775281e-13      -3.343974323721e-15 
  162       6.266745040949e-10       1.323437953566e-13      -5.898088051760e-12       0.000000000000e+00       2.790093192218e-12       5.571425312028e-13      -3.283182300208e-15 
  163       6.305770739545e-10       1.310831204916e-13      -5.860818064514e-12       0.000000000000e+00       2.740273723978e-12       5.494089457073e-13      -3.221704816742e-15 
  164       6.344382308668e-10       1.297881877074e-13      -5.819978366218e-12       0.000000000000e+00       2.691527790113e-12       5.417795635737e-13      -3.159612233486e-15 
  165       6.382569117541e-10       1.284614191645e-13      -5.775550185024e-12       0.000000000000e+00       2.643853389243e-12       5.342566435231e-13      -3.096977342747e-15 
  166       6.420320367864e-10       1.271053503734e-13      -5.727516786307e-12       0.000000000000e+00       2.597245441868e-12       5.268421532744e-13      -3.033875395049e-15 
  167       6.457625090942e-10       1.257226317228e-13      -5.675863512120e-12       0.000000000000e+00       2.551695724440e-12       5.195377623529e-13      -2.970384125203e-15 
  168       6.494472144816e-10       1.243160300084e-13      -5.620577820660e-12       0.000000000000e+00       2.507192803442e-12       5.123448348988e-13      -2.906583778381e-15 
  169       6.530850211388e-10       1.228884299609e-13      -5.561649325732e-12       0.000000000000e+00       2.463721969457e-12       5.052644224760e-13      -2.842557136183e-15 
  170       6.566747793554e-10       1.214428357749e-13      -5.499069836209e-12       0.000000000000e+00       2.421265171243e-12       4.982972568801e-13      -2.778389542713e-15 
  171       6.602153212330e-10       1.199823726371e-13      -5.432833395497e-12       0.000000000000e+00       2.379800949810e-12       4.914437429475e-13      -2.714168930647e-15 
  172       6.637054603983e-10       1.185102882546e-13      -5.362936320999e-12       0.000000000000e+00       2.339304372489e-12       4.847039513638e-13      -2.649985847308e-15 
  173       6.671439917158e-10       1.170299543833e-13      -5.289377243575e-12       0.000000000000e+00       2.299746967012e-12       4.780776114722e-13      -2.585933480732e-15 
  174       6.705296910010e-10       1.155448683569e-13      -5.212157147006e-12       0.000000000000e+00       2.261096655582e-12       4.715641040821e-13      -2.522107685745e-15 
