# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  158       6.216645915389e-10       1.429762917378e-13      -6.231293224041e-12       0.000000000000e+00       3.090152964880e-12       5.885789240090e-13      -3.601034562686e-15 
  159       6.258892294869e-10       1.419036958924e-13      -6.211561283495e-12       0.000000000000e+00       3.034730701735e-12       5.804037925306e-13      -3.543604337091e-15 
  160       6.300775341816e-10       1.407845239022e-13      -6.188333131284e-12       0.000000000000e+00       2.980491096872e-12       5.723465334422e-13      -3.485437099381e-15 
  161       6.342279750132e-10       1.396208792596e-13      -6.161580488289e-12       0.000000000000e+00       2.927350764125e-12       5.643939147544e-13      -3.426368302697e-15 
  162       6.383394127949e-10       1.384148030273e-13      -6.131276613186e-12       0.000000000000e+00       2.875297745043e-12       5.565455410916e-13      -3.366420465152e-15 
  163       6.424107970781e-10       1.371684013815e-13      -6.097396568815e-12       0.000000000000e+00       2.824336194870e-12       5.488040957843e-13      -3.305666144178e-15 
  164       6.464410615991e-10       1.358838906044e-13      -6.059917339785e-12       0.000000000000e+00       2.774467264665e-12       5.411719711924e-13      -3.244180708016e-15 
  165       6.504291240053e-10       1.345635986296e-13      -6.018817871785e-12       0.000000000000e+00       2.725689034018e-12       5.336512612554e-13      -3.182042368865e-15 
  166       6.543738855826e-10       1.332099665864e-13      -5.974079110887e-12       0.000000000000e+00       2.677996443767e-12       5.262437540424e-13      -3.119332216025e-15 
  167       6.582742309821e-10       1.318255503455e-13      -5.925684042851e-12       0.000000000000e+00       2.631381228714e-12       5.189509243020e-13      -3.056134249052e-15 
  168       6.621290279464e-10       1.304130220631e-13      -5.873617732439e-12       0.000000000000e+00       2.585831850345e-12       5.117739260125e-13      -2.992535410894e-15 
