# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  116       4.875682164916e-10       2.738434251877e-14      -1.893158915840e-12       0.000000000000e+00       1.532835781187e-12       4.713322397577e-13      -2.011377551835e-15 
  117       4.925534873625e-10       2.721831399797e-14      -1.860064161309e-12       0.000000000000e+00       1.484179979850e-12       4.619295777335e-13      -1.964807640403e-15 
  118       4.974973452416e-10       2.705337319943e-14      -1.824235504001e-12       0.000000000000e+00       1.437246550474e-12       4.527002493823e-13      -1.913935661600e-15 
  119       5.023982933844e-10       2.689139627685e-14      -1.785648266744e-12       0.000000000000e+00       1.392019628839e-12       4.436474586372e-13      -1.859152305358e-15 
  120       5.072548248961e-10       2.673435577884e-14      -1.744279996534e-12       0.000000000000e+00       1.348474060247e-12       4.347733342356e-13      -1.800881568147e-15 
  121       5.120654224544e-10       2.658432232124e-14      -1.700110524500e-12       0.000000000000e+00       1.306575133631e-12       4.260788948001e-13      -1.739581479282e-15 
  122       5.168285580323e-10       2.644346625930e-14      -1.653122025875e-12       0.000000000000e+00       1.266278315656e-12       4.175640139203e-13      -1.675744827222e-15 
  123       5.215426926209e-10       2.631405936003e-14      -1.603299079954e-12       0.000000000000e+00       1.227528984821e-12       4.092273852335e-13      -1.609899885874e-15 
  124       5.262062759516e-10       2.619847647443e-14      -1.550628730066e-12       0.000000000000e+00       1.190262165567e-12       4.010664875060e-13      -1.542611140893e-15 
  125       5.308177462195e-10       2.609919720977e-14      -1.495100543539e-12       0.000000000000e+00       1.154402262377e-12       3.930775497143e-13      -1.474480015985e-15 
  126       5.353755298057e-10       2.601880760183e-14      -1.436706671664e-12       0.000000000000e+00       1.119862793880e-12       3.852555161265e-13      -1.406145599212e-15 
  127       5.398780409998e-10       2.596000178723e-14      -1.375441909661e-12       0.000000000000e+00       1.086546126956e-12       3.775940113831e-13      -1.338285369288e-15 
  128       5.443236817233e-10       2.592558367562e-14      -1.311303756646e-12       0.000000000000e+00       1.054343210839e-12       3.700853055784e-13      -1.271615921885e-15 
  129       5.487108954451e-10       2.591841014222e-14      -1.244291587467e-12       0.000000000000e+00       1.023155284882e-12       3.627226341219e-13      -1.206757768336e-15 
  130       5.530383362073e-10       2.594121000738e-14      -1.174403938112e-12       0.000000000000e+00       9.929622590626e-13       3.555075192257e-13      -1.143811419888e-15 
  131       5.573047177042e-10       2.599674826666e-14      -1.101641034443e-12       0.000000000000e+00       9.637613673323e-13       3.484431893425e-13      -1.082735955458e-15 
  132       5.615087608605e-10       2.608788403195e-14      -1.026005706717e-12       0.000000000000e+00       9.355457587874e-13       3.415322784911e-13      -1.023480536708e-15 
  133       5.656491939415e-10       2.621757178537e-14      -9.475034431967e-13       0.000000000000e+00       9.083043890074e-13       3.347768081867e-13      -9.659841617004e-16 
  134       5.697247526639e-10       2.638886263300e-14      -8.661424437588e-13       0.000000000000e+00       8.820219113946e-13       3.281781693729e-13      -9.101754185494e-16 
  135       5.737341803059e-10       2.660490555874e-14      -7.819336735084e-13       0.000000000000e+00       8.566785685127e-13       3.217371043521e-13      -8.559722390776e-16 
  136       5.776762278181e-10       2.686894867809e-14      -6.948909163878e-13       0.000000000000e+00       8.322500834263e-13       3.154536887170e-13      -8.032816524680e-16 
  137       5.815496539339e-10       2.718434049199e-14      -6.050308287874e-13       0.000000000000e+00       8.087075510399e-13       3.093273132817e-13      -7.519995389184e-16 
  138       5.853532252796e-10       2.755453114057e-14      -5.123729931568e-13       0.000000000000e+00       7.860173294370e-13       3.033566660129e-13      -7.020103832949e-16 
  139       5.890857164856e-10       2.798307365701e-14      -4.169399716156e-13       0.000000000000e+00       7.641409312192e-13       2.975397139607e-13      -6.531870287855e-16 
  140       5.927459102962e-10       2.847362522135e-14      -3.187573595639e-13       0.000000000000e+00       7.430349148453e-13       2.918736851902e-13      -6.053904305545e-16 
  141       5.963325976805e-10       2.902994841426e-14      -2.178538392930e-13       0.000000000000e+00       7.226507759705e-13       2.863550507121e-13      -5.584694093953e-16 
  142       5.998445779428e-10       2.965591247088e-14      -1.142612335967e-13       0.000000000000e+00       7.029348387853e-13       2.809795064145e-13      -5.122604053852e-16 
  143       6.032806588331e-10       3.035549453460e-14      -8.014559381430e-15       0.000000000000e+00       6.838281473550e-13       2.757419549933e-13      -4.665872315382e-16 
  144       6.066397010065e-10       3.113266500484e-14       1.008501348595e-13       0.000000000000e+00       6.652779335473e-13       2.706373865158e-13      -4.212972142480e-16 
  145       6.099207561083e-10       3.199102819411e-14       2.123026100841e-13       0.000000000000e+00       6.472735244266e-13       2.656636560946e-13      -3.763741502830e-16 
  146       6.131229425758e-10       3.293414846305e-14       3.263121713266e-13       0.000000000000e+00       6.298137847684e-13       2.608189469818e-13      -3.318360693874e-16 
  147       6.162454028737e-10       3.396566352788e-14       4.428454716085e-13       0.000000000000e+00       6.128958165874e-13       2.561008837364e-13      -2.876998105547e-16 
  148       6.192873038597e-10       3.508928504804e-14       5.618664710643e-13       0.000000000000e+00       5.965149170084e-13       2.515065193203e-13      -2.439809848003e-16 
  149       6.222478371494e-10       3.630879921391e-14       6.833363960673e-13       0.000000000000e+00       5.806645361377e-13       2.470323221935e-13      -2.006939379348e-16 
  150       6.251262194824e-10       3.762806733447e-14       8.072136983549e-13       0.000000000000e+00       5.653362349343e-13       2.426741634101e-13      -1.578517133376e-16 
  151       6.279216930870e-10       3.905102642500e-14       9.334540141545e-13       0.000000000000e+00       5.505196430811e-13       2.384273037139e-13      -1.154660147300e-16 
  152       6.306335260458e-10       4.058168979473e-14       1.062010123309e-12       0.000000000000e+00       5.362024168562e-13       2.342863806341e-13      -7.354716894792e-17 
  153       6.332610126614e-10       4.222414763457e-14       1.192831908403e-12       0.000000000000e+00       5.223701970039e-13       2.302453955811e-13      -3.210408871597e-17 
  154       6.358034738212e-10       4.398256760474e-14       1.325866313887e-12       0.000000000000e+00       5.090065666065e-13       2.262977009419e-13       8.855764579979e-18 
  155       6.382602573632e-10       4.586119542248e-14       1.461057305206e-12       0.000000000000e+00       4.960930089547e-13       2.224359871760e-13       4.932641811926e-17 
  156       6.406307384412e-10       4.786435544974e-14       1.598345827920e-12       0.000000000000e+00       4.836088654197e-13       2.186522699110e-13       8.930342487330e-17 
  157       6.429143198901e-10       4.999645128082e-14       1.737669766837e-12       0.000000000000e+00       4.715312933238e-13       2.149378770384e-13       1.287839008323e-16 
  158       6.451104325916e-10       5.226196633011e-14       1.878963905130e-12       0.000000000000e+00       4.598352238118e-13       2.112834358090e-13       1.677665622321e-16 
  159       6.472185358392e-10       5.466546441972e-14       2.022159883471e-12       0.000000000000e+00       4.484933197226e-13       2.076788599290e-13       2.062517627810e-16 
  160       6.492381177037e-10       5.721159036718e-14       2.167186159151e-12       0.000000000000e+00       4.374759334598e-13       2.041133366554e-13       2.442415308862e-16 
  161       6.511687109697e-10       5.990489003648e-14       2.313971201613e-12       0.000000000000e+00       4.267567384359e-13       2.005777018015e-13       2.817373301070e-16 
  162       6.530099417620e-10       6.274925137434e-14       2.462453482431e-12       0.000000000000e+00       4.163302714940e-13       1.970718278713e-13       3.187330397961e-16 
  163       6.547614859374e-10       6.574841483629e-14       2.612572294765e-12       0.000000000000e+00       4.061958685165e-13       1.935978676571e-13       3.552214219737e-16 
  164       6.564230543343e-10       6.890614923655e-14       2.764264570637e-12       0.000000000000e+00       3.963521144803e-13       1.901579231892e-13       3.911963688113e-16 
  165       6.579943932095e-10       7.222625150508e-14       2.917464854946e-12       0.000000000000e+00       3.867968274315e-13       1.867540438183e-13       4.266529293834e-16 
