# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  138       5.296373235879e-10       1.522937193894e-13      -5.905291448939e-12       9.437588325347e-16       4.692281919710e-12       8.337898782274e-13      -4.877014691002e-15 
  139       5.342291107555e-10       1.524494792490e-13      -5.946511319062e-12       9.583357565358e-16       4.599113362698e-12       8.211847105102e-13      -4.813037241945e-15 
  140       5.388107406383e-10       1.525394302260e-13      -5.985156818915e-12       9.730545987183e-16       4.508426043352e-12       8.088558927269e-13      -4.749763601104e-15 
  141       5.433807572716e-10       1.525636441941e-13      -6.021169985822e-12       9.879165193215e-16       4.420081168881e-12       7.967848072878e-13      -4.686929430498e-15 
  142       5.479376334116e-10       1.525222743067e-13      -6.054493834053e-12       1.002922696512e-15       4.333922799919e-12       7.849505710459e-13      -4.624250326723e-15 
  143       5.524797690301e-10       1.524155566705e-13      -6.085072392496e-12       1.018074326513e-15       4.249777477694e-12       7.733299857792e-13      -4.561421424124e-15 
  144       5.570056175126e-10       1.522438237879e-13      -6.112851073380e-12       1.033372506278e-15       4.167490685474e-12       7.619026177771e-13      -4.498180030077e-15 
  145       5.615140814507e-10       1.520075428443e-13      -6.137777739864e-12       1.048817868214e-15       4.087041071301e-12       7.506667055350e-13      -4.434501328051e-15 
  146       5.660041531905e-10       1.517072843942e-13      -6.159801815813e-12       1.064410909525e-15       4.008436829776e-12       7.396247335154e-13      -4.370421303710e-15 
  147       5.704747898684e-10       1.513437126567e-13      -6.178874003433e-12       1.080152105878e-15       3.931679719214e-12       7.287784240051e-13      -4.305975411017e-15 
  148       5.749249126405e-10       1.509175872568e-13      -6.194946322856e-12       1.096041910863e-15       3.856764900504e-12       7.181287170750e-13      -4.241198537656e-15 
  149       5.793534059112e-10       1.504297649663e-13      -6.207972151717e-12       1.112080755438e-15       3.783680775963e-12       7.076757505403e-13      -4.176124970457e-15 
  150       5.837591165621e-10       1.498812014449e-13      -6.217906264738e-12       1.128269047385e-15       3.712408828193e-12       6.974188399198e-13      -4.110788360824e-15 
  151       5.881408531812e-10       1.492729529817e-13      -6.224704873304e-12       1.144607170759e-15       3.642923458939e-12       6.873564583966e-13      -4.045221690159e-15 
  152       5.924973852912e-10       1.486061782355e-13      -6.228325665049e-12       1.161095485344e-15       3.575191827947e-12       6.774862167774e-13      -3.979457235287e-15 
  153       5.968274425788e-10       1.478821399766e-13      -6.228727843431e-12       1.177734326098e-15       3.509173691816e-12       6.678048434529e-13      -3.913526533885e-15 
  154       6.011297141234e-10       1.471022068275e-13      -6.225872167319e-12       1.194524002613e-15       3.444821242859e-12       6.583081643573e-13      -3.847460349904e-15 
  155       6.054028476263e-10       1.462678550041e-13      -6.219720990567e-12       1.211464798561e-15       3.382078947958e-12       6.489910829285e-13      -3.781288638997e-15 
  156       6.096454486387e-10       1.453806700569e-13      -6.210238301599e-12       1.228556971148e-15       3.320883387420e-12       6.398475600681e-13      -3.715040513942e-15 
  157       6.138560797917e-10       1.444423486116e-13      -6.197389762988e-12       1.245800750565e-15       3.261163093834e-12       6.308705941010e-13      -3.648744210073e-15 
  158       6.180332600245e-10       1.434547001110e-13      -6.181142751038e-12       1.263196339442e-15       3.202838390931e-12       6.220522007357e-13      -3.582427050699e-15 
