# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  693       1.903610081684e+03       4.019883369949e+01       9.393925639897e-02      -8.774662961273e+01       1.295658134096e-08       1.254159885340e-05      -1.338021634326e-06 
  694       1.906915532084e+03       4.016912856138e+01       9.401313464254e-02      -8.939389623575e+01       1.292721510121e-08       1.258277086801e-05      -1.336805118528e-06 
  695       1.910398873817e+03       4.013308218571e+01       9.408812423824e-02      -9.102526085756e+01       1.289794715881e-08       1.262333429756e-05      -1.335452019558e-06 
  696       1.914058750886e+03       4.009068313738e+01       9.416425106407e-02      -9.263982288015e+01       1.286877495964e-08       1.266327618701e-05      -1.333964747964e-06 
  697       1.917893778429e+03       4.004192029259e+01       9.424154118542e-02      -9.423667296308e+01       1.283969577714e-08       1.270258345857e-05      -1.332345773300e-06 
  698       1.921902542603e+03       3.998678284041e+01       9.432002085563e-02      -9.581489299431e+01       1.281070670974e-08       1.274124291102e-05      -1.330597624580e-06 
  699       1.926083600464e+03       3.992526028444e+01       9.439971651642e-02      -9.737355606098e+01       1.278180467846e-08       1.277924121909e-05      -1.328722890741e-06 
  700       1.930435248669e+03       3.985735475314e+01       9.448065006917e-02      -9.891181632634e+01       1.275298722839e-08       1.281656682461e-05      -1.326723778496e-06 
  701       1.934954824542e+03       3.978311820914e+01       9.456282457936e-02      -1.004291807739e+02       1.272425497517e-08       1.285321567631e-05      -1.324600769772e-06 
  702       1.939639390211e+03       3.970261601824e+01       9.464623827534e-02      -1.019252430659e+02       1.269560925521e-08       1.288918566785e-05      -1.322353923290e-06 
  703       1.944485962294e+03       3.961591471546e+01       9.473088924997e-02      -1.033995941430e+02       1.266705132940e-08       1.292447476293e-05      -1.319983313544e-06 
  704       1.949491511719e+03       3.952308200972e+01       9.481677546001e-02      -1.048518222166e+02       1.263858238175e-08       1.295908099601e-05      -1.317489030935e-06 
  705       1.954652963550e+03       3.942418678840e+01       9.490389472546e-02      -1.062815127620e+02       1.261020351801e-08       1.299300247307e-05      -1.314871181922e-06 
  706       1.959967196811e+03       3.931929912204e+01       9.499224472890e-02      -1.076882485110e+02       1.258191576422e-08       1.302623737237e-05      -1.312129889158e-06 
  707       1.965431044307e+03       3.920849026892e+01       9.508182301486e-02      -1.090716094448e+02       1.255372006532e-08       1.305878394517e-05      -1.309265291638e-06 
  708       1.971041292451e+03       3.909183267973e+01       9.517262698914e-02      -1.104311727867e+02       1.252561728375e-08       1.309064051653e-05      -1.306277544838e-06 
  709       1.976794681086e+03       3.896940000217e+01       9.526465391819e-02      -1.117665129949e+02       1.249760819796e-08       1.312180548601e-05      -1.303166820862e-06 
  710       1.982687903308e+03       3.884126708558e+01       9.535790092845e-02      -1.130772017554e+02       1.246969350102e-08       1.315227732849e-05      -1.299933308586e-06 
  711       1.988717605290e+03       3.870750998562e+01       9.545236500570e-02      -1.143628079747e+02       1.244187379915e-08       1.318205459487e-05      -1.296577213803e-06 
  712       1.994880386109e+03       3.856820596882e+01       9.554804299441e-02      -1.156228977725e+02       1.241414961025e-08       1.321113591291e-05      -1.293098759367e-06 
  713       2.001172797565e+03       3.842343351729e+01       9.564493159708e-02      -1.168570344747e+02       1.238652136241e-08       1.323951998790e-05      -1.289498185342e-06 
  714       2.007591344006e+03       3.827327233331e+01       9.574302737360e-02      -1.180647786062e+02       1.235898939247e-08       1.326720560353e-05      -1.285775749145e-06 
  715       2.014132482154e+03       3.811780334395e+01       9.584232674063e-02      -1.192456878833e+02       1.233155394448e-08       1.329419162258e-05      -1.281931725691e-06 
  716       2.020792620926e+03       3.795710870573e+01       9.594282597089e-02      -1.203993172070e+02       1.230421516823e-08       1.332047698775e-05      -1.277966407548e-06 
  717       2.027568121259e+03       3.779127180925e+01       9.604452119255e-02      -1.215252186555e+02       1.227697311772e-08       1.334606072239e-05      -1.273880105075e-06 
  718       2.034455295934e+03       3.762037728379e+01       9.614740838858e-02      -1.226229414771e+02       1.224982774961e-08       1.337094193133e-05      -1.269673146577e-06 
  719       2.041450409399e+03       3.744451100197e+01       9.625148339608e-02      -1.236920320827e+02       1.222277892175e-08       1.339511980162e-05      -1.265345878449e-06 
  720       2.048549677591e+03       3.726376008438e+01       9.635674190565e-02      -1.247320340392e+02       1.219582639156e-08       1.341859360333e-05      -1.260898665329e-06 
  721       2.055749267765e+03       3.707821290420e+01       9.646317946073e-02      -1.257424880617e+02       1.216896981452e-08       1.344136269033e-05      -1.256331890244e-06 
  722       2.063045298311e+03       3.688795909181e+01       9.657079145697e-02      -1.267229320066e+02       1.214220874261e-08       1.346342650109e-05      -1.251645954758e-06 
  723       2.070433838582e+03       3.669308953949e+01       9.667957314154e-02      -1.276729008643e+02       1.211554262268e-08       1.348478455946e-05      -1.246841279130e-06 
  724       2.077910908718e+03       3.649369640596e+01       9.678951961252e-02      -1.285919267520e+02       1.208897079493e-08       1.350543647548e-05      -1.241918302456e-06 
  725       2.085472479467e+03       3.628987312110e+01       9.690062581822e-02      -1.294795389065e+02       1.206249249126e-08       1.352538194615e-05      -1.236877482824e-06 
  726       2.093114472009e+03       3.608171439049e+01       9.701288655656e-02      -1.303352636769e+02       1.203610683370e-08       1.354462075624e-05      -1.231719297467e-06 
  727       2.100832757783e+03       3.586931620012e+01       9.712629647440e-02      -1.311586245176e+02       1.200981283274e-08       1.356315277911e-05      -1.226444242912e-06 
  728       2.108623158306e+03       3.565277582100e+01       9.724085006690e-02      -1.319491419810e+02       1.198360938576e-08       1.358097797749e-05      -1.221052835133e-06 
  729       2.116481445002e+03       3.543219181375e+01       9.735654167686e-02      -1.327063337102e+02       1.195749527537e-08       1.359809640430e-05      -1.215545609704e-06 
  730       2.124403339021e+03       3.520766403327e+01       9.747336549407e-02      -1.334297144317e+02       1.193146916773e-08       1.361450820342e-05      -1.209923121955e-06 
  731       2.132384511064e+03       3.497929363339e+01       9.759131555469e-02      -1.341187959486e+02       1.190552961093e-08       1.363021361058e-05      -1.204185947121e-06 
  732       2.140420581208e+03       3.474718307142e+01       9.771038574055e-02      -1.347730871330e+02       1.187967503328e-08       1.364521295409e-05      -1.198334680499e-06 
  733       2.148507118729e+03       3.451143611289e+01       9.783056977855e-02      -1.353920939190e+02       1.185390374167e-08       1.365950665570e-05      -1.192369937602e-06 
  734       2.156639641925e+03       3.427215783609e+01       9.795186123997e-02      -1.359753192953e+02       1.182821391983e-08       1.367309523143e-05      -1.186292354315e-06 
  735       2.164813617942e+03       3.402945463675e+01       9.807425353986e-02      -1.365222632982e+02       1.180260362668e-08       1.368597929235e-05      -1.180102587049e-06 
  736       2.173024462594e+03       3.378343423266e+01       9.819773993634e-02      -1.370324230043e+02       1.177707079455e-08       1.369815954542e-05      -1.173801312897e-06 
  737       2.181267540188e+03       3.353420566827e+01       9.832231353001e-02      -1.375052925232e+02       1.175161322752e-08       1.370963679433e-05      -1.167389229791e-06 
  738       2.189538163352e+03       3.328187931939e+01       9.844796726325e-02      -1.379403629906e+02       1.172622859963e-08       1.372041194032e-05      -1.160867056658e-06 
  739       2.197831832598e+03       3.302656629161e+01       9.857469140236e-02      -1.383372193902e+02       1.170091505479e-08       1.373048621794e-05      -1.154235592578e-06 
  740       2.206144960583e+03       3.276837659339e+01       9.870246593074e-02      -1.386958331313e+02       1.167567303593e-08       1.373986190834e-05      -1.147495895850e-06 
  741       2.214474161796e+03       3.250742093611e+01       9.883126800428e-02      -1.390162752321e+02       1.165050352442e-08       1.374854164872e-05      -1.140649110530e-06 
  742       2.222816013987e+03       3.224381134143e+01       9.896107445379e-02      -1.392986200266e+02       1.162540744391e-08       1.375652820030e-05      -1.133696408108e-06 
  743       2.231167058036e+03       3.197766114581e+01       9.909186178383e-02      -1.395429451792e+02       1.160038565938e-08       1.376382444929e-05      -1.126638987706e-06 
  744       2.239523797836e+03       3.170908500497e+01       9.922360617145e-02      -1.397493316984e+02       1.157543897610e-08       1.377043340791e-05      -1.119478076275e-06 
  745       2.247882700168e+03       3.143819889842e+01       9.935628346504e-02      -1.399178639508e+02       1.155056813868e-08       1.377635821536e-05      -1.112214928797e-06 
  746       2.256240194574e+03       3.116512013395e+01       9.948986918311e-02      -1.400486296756e+02       1.152577383000e-08       1.378160213887e-05      -1.104850828483e-06 
  747       2.264592673237e+03       3.088996735212e+01       9.962433851308e-02      -1.401417199980e+02       1.150105667024e-08       1.378616857469e-05      -1.097387086971e-06 
  748       2.272936490855e+03       3.061286053076e+01       9.975966631009e-02      -1.401972294438e+02       1.147641721583e-08       1.379006104906e-05      -1.089825044531e-06 
  749       2.281267964518e+03       3.033392098948e+01       9.989582709579e-02      -1.402152559531e+02       1.145185595844e-08       1.379328321929e-05      -1.082166070266e-06 
  750       2.289583373585e+03       3.005327139415e+01       1.000327950571e-01      -1.401959008944e+02       1.142737332392e-08       1.379583887473e-05      -1.074411562308e-06 
  751       2.297878959560e+03       2.977103576142e+01       1.001705440452e-01      -1.401392690789e+02       1.140296967125e-08       1.379773193779e-05      -1.066562948029e-06 
  752       2.306150925968e+03       2.948733946319e+01       1.003090475740e-01      -1.400454687739e+02       1.137864529153e-08       1.379896646500e-05      -1.058621684236e-06 
  753       2.314395438230e+03       2.920230923113e+01       1.004482788192e-01      -1.399146117178e+02       1.135440040688e-08       1.379954664799e-05      -1.050589257379e-06 
  754       2.322608623543e+03       2.891607316117e+01       1.005882106170e-01      -1.397468131330e+02       1.133023516940e-08       1.379947681454e-05      -1.042467183756e-06 
  755       2.330786570752e+03       2.862876071800e+01       1.007288154628e-01      -1.395421917411e+02       1.130614966008e-08       1.379876142960e-05      -1.034257009714e-06 
  756       2.338925330229e+03       2.834050273956e+01       1.008700655103e-01      -1.393008697760e+02       1.128214388772e-08       1.379740509634e-05      -1.025960311855e-06 
