# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 2583       5.710804267181e+01       2.985199416098e+00       0.000000000000e+00      -4.404090279223e+00       9.402166281577e-10       2.977244412300e-07      -2.020233362584e-08 
 2584       5.706885187577e+01       2.977689046143e+00       0.000000000000e+00      -4.436068302505e+00       9.392238732879e-10       2.980513889311e-07      -2.027665002451e-08 
 2585       5.703173169043e+01       2.969927319216e+00       0.000000000000e+00      -4.467532878446e+00       9.382322335024e-10       2.983936072687e-07      -2.035116589910e-08 
 2586       5.699663123306e+01       2.961917320304e+00       0.000000000000e+00      -4.498472724455e+00       9.372417077152e-10       2.987496754331e-07      -2.042521314721e-08 
 2587       5.696349945198e+01       2.953662145236e+00       0.000000000000e+00      -4.528876525967e+00       9.362522947683e-10       2.991181658579e-07      -2.049812056434e-08 
 2588       5.693228512643e+01       2.945164900703e+00       0.000000000000e+00      -4.558732936415e+00       9.352639934312e-10       2.994976442065e-07      -2.056921383784e-08 
 2589       5.690293686637e+01       2.936428704264e+00       0.000000000000e+00      -4.588030577200e+00       9.342768024007e-10       2.998866693595e-07      -2.063781554095e-08 
 2590       5.687540311232e+01       2.927456684359e+00       0.000000000000e+00      -4.616758037659e+00       9.332907203006e-10       3.002837934010e-07      -2.070324512679e-08 
 2591       5.684963213522e+01       2.918251980319e+00       0.000000000000e+00      -4.644903875037e+00       9.323057456814e-10       3.006875616058e-07      -2.076481892233e-08 
 2592       5.682557203624e+01       2.908817742375e+00       0.000000000000e+00      -4.672456614460e+00       9.313218770201e-10       3.010965124259e-07      -2.082185012239e-08 
 2593       5.680317074660e+01       2.899157131673e+00       0.000000000000e+00      -4.699404748897e+00       9.303391127196e-10       3.015091774774e-07      -2.087364878362e-08 
 2594       5.678237602742e+01       2.889273320283e+00       0.000000000000e+00      -4.725736739138e+00       9.293574511088e-10       3.019240815273e-07      -2.091952181846e-08 
 2595       5.676313546957e+01       2.879169491209e+00       0.000000000000e+00      -4.751441013759e+00       9.283768904419e-10       3.023397424802e-07      -2.095877298912e-08 
 2596       5.674539649346e+01       2.868848838400e+00       0.000000000000e+00      -4.776505969097e+00       9.273974288984e-10       3.027546713650e-07      -2.099070290156e-08 
 2597       5.672910634893e+01       2.858314566761e+00       0.000000000000e+00      -4.800919969213e+00       9.264190645827e-10       3.031673723220e-07      -2.101460899942e-08 
 2598       5.671421211501e+01       2.847569892167e+00       0.000000000000e+00      -4.824671345868e+00       9.254417955237e-10       3.035763425890e-07      -2.102978555799e-08 
 2599       5.670066069982e+01       2.836618041468e+00       0.000000000000e+00      -4.847748398494e+00       9.244656196746e-10       3.039800724887e-07      -2.103552367819e-08 
 2600       5.668839884038e+01       2.825462252506e+00       0.000000000000e+00      -4.870139394156e+00       9.234905349125e-10       3.043770454148e-07      -2.103111128046e-08 
 2601       5.667737310241e+01       2.814105774121e+00       0.000000000000e+00      -4.891832567532e+00       9.225165390382e-10       3.047657378191e-07      -2.101583309875e-08 
 2602       5.666752988023e+01       2.802551866165e+00       0.000000000000e+00      -4.912816120876e+00       9.215436297760e-10       3.051446191983e-07      -2.098897067444e-08 
 2603       5.665881539653e+01       2.790803799511e+00       0.000000000000e+00      -4.933078223990e+00       9.205718047731e-10       3.055121520801e-07      -2.094980235028e-08 
 2604       5.665117570224e+01       2.778864856066e+00       0.000000000000e+00      -4.952607014197e+00       9.196010615993e-10       3.058667920105e-07      -2.089760326430e-08 
 2605       5.664455667633e+01       2.766738328780e+00       0.000000000000e+00      -4.971390596307e+00       9.186313977470e-10       3.062069875399e-07      -2.083164534375e-08 
 2606       5.663890402569e+01       2.754427521656e+00       0.000000000000e+00      -4.989417042589e+00       9.176628106308e-10       3.065311802105e-07      -2.075119729903e-08 
 2607       5.663416328494e+01       2.741935749764e+00       0.000000000000e+00      -5.006674392741e+00       9.166952975869e-10       3.068378045420e-07      -2.065552461757e-08 
 2608       5.663027981622e+01       2.729266339251e+00       0.000000000000e+00      -5.023150653859e+00       9.157288558731e-10       3.071252880191e-07      -2.054388955778e-08 
 2609       5.662719880911e+01       2.716422627350e+00       0.000000000000e+00      -5.038833800409e+00       9.147634826684e-10       3.073920510774e-07      -2.041555114293e-08 
 2610       5.662486528040e+01       2.703407962392e+00       0.000000000000e+00      -5.053711774196e+00       9.137991750727e-10       3.076365070905e-07      -2.026976515504e-08 
 2611       5.662322543319e+01       2.690225914154e+00       0.000000000000e+00      -5.067774748512e+00       9.128359305866e-10       3.078573556860e-07      -2.010604054955e-08 
 2612       5.662223074293e+01       2.676880906170e+00       0.000000000000e+00      -5.081021934512e+00       9.118737485588e-10       3.080544654173e-07      -1.992491106874e-08 
 2613       5.662183389397e+01       2.663377586988e+00       0.000000000000e+00      -5.093454812953e+00       9.109126287541e-10       3.082279984877e-07      -1.972717010516e-08 
 2614       5.662198742225e+01       2.649720620170e+00       0.000000000000e+00      -5.105074873491e+00       9.099525708750e-10       3.083781180969e-07      -1.951361487691e-08 
 2615       5.662264371514e+01       2.635914684305e+00       0.000000000000e+00      -5.115883614690e+00       9.089935745609e-10       3.085049884429e-07      -1.928504643517e-08 
 2616       5.662375501130e+01       2.621964473026e+00       0.000000000000e+00      -5.125882544034e+00       9.080356393881e-10       3.086087747238e-07      -1.904226967158e-08 
 2617       5.662527340054e+01       2.607874695022e+00       0.000000000000e+00      -5.135073177936e+00       9.070787648695e-10       3.086896431402e-07      -1.878609332571e-08 
 2618       5.662715082369e+01       2.593650074057e+00       0.000000000000e+00      -5.143457041747e+00       9.061229504543e-10       3.087477608970e-07      -1.851732999250e-08 
 2619       5.662933907243e+01       2.579295348977e+00       0.000000000000e+00      -5.151035669768e+00       9.051681955277e-10       3.087832962058e-07      -1.823679612974e-08 
 2620       5.663178978918e+01       2.564815273734e+00       0.000000000000e+00      -5.157810605257e+00       9.042144994106e-10       3.087964182867e-07      -1.794531206548e-08 
 2621       5.663445446691e+01       2.550214617392e+00       0.000000000000e+00      -5.163783400442e+00       9.032618613597e-10       3.087872973703e-07      -1.764370200557e-08 
 2622       5.663728444906e+01       2.535498164147e+00       0.000000000000e+00      -5.168955616528e+00       9.023102805665e-10       3.087561047001e-07      -1.733279404106e-08 
 2623       5.664023092932e+01       2.520670713341e+00       0.000000000000e+00      -5.173328823711e+00       9.013597561579e-10       3.087030125345e-07      -1.701342015574e-08 
 2624       5.664324495156e+01       2.505737079474e+00       0.000000000000e+00      -5.176904601183e+00       9.004102871952e-10       3.086281941487e-07      -1.668641623360e-08 
 2625       5.664627740964e+01       2.490702092220e+00       0.000000000000e+00      -5.179684537144e+00       8.994618726744e-10       3.085318238367e-07      -1.635262206631e-08 
 2626       5.664927904731e+01       2.475570596443e+00       0.000000000000e+00      -5.181670228814e+00       8.985145115254e-10       3.084140769139e-07      -1.601288136074e-08 
 2627       5.665220045799e+01       2.460347452209e+00       0.000000000000e+00      -5.182863282439e+00       8.975682026122e-10       3.082751297185e-07      -1.566804174645e-08 
 2628       5.665499208472e+01       2.445037534804e+00       0.000000000000e+00      -5.183265313305e+00       8.966229447323e-10       3.081151596143e-07      -1.531895478319e-08 
 2629       5.665760421996e+01       2.429645734744e+00       0.000000000000e+00      -5.182877945744e+00       8.956787366168e-10       3.079343449920e-07      -1.496647596843e-08 
 2630       5.665998700544e+01       2.414176957794e+00       0.000000000000e+00      -5.181702813148e+00       8.947355769295e-10       3.077328652722e-07      -1.461146474488e-08 
 2631       5.666209043208e+01       2.398636124981e+00       0.000000000000e+00      -5.179741557973e+00       8.937934642673e-10       3.075109009065e-07      -1.425478450800e-08 
 2632       5.666386433975e+01       2.383028172605e+00       0.000000000000e+00      -5.176995831757e+00       8.928523971596e-10       3.072686333805e-07      -1.389730261354e-08 
 2633       5.666525841722e+01       2.367358052262e+00       0.000000000000e+00      -5.173467295122e+00       8.919123740680e-10       3.070062452153e-07      -1.353989038509e-08 
 2634       5.666622220197e+01       2.351630730850e+00       0.000000000000e+00      -5.169157617790e+00       8.909733933862e-10       3.067239199698e-07      -1.318342312160e-08 
 2635       5.666670508004e+01       2.335851190588e+00       0.000000000000e+00      -5.164068478588e+00       8.900354534397e-10       3.064218422428e-07      -1.282878010493e-08 
 2636       5.666665628592e+01       2.320024429030e+00       0.000000000000e+00      -5.158201565462e+00       8.890985524851e-10       3.061001976752e-07      -1.247684460742e-08 
 2637       5.666602490237e+01       2.304155459078e+00       0.000000000000e+00      -5.151558575484e+00       8.881626887107e-10       3.057591729518e-07      -1.212850389944e-08 
 2638       5.666475986031e+01       2.288249309000e+00       0.000000000000e+00      -5.144141214864e+00       8.872278602352e-10       3.053989558036e-07      -1.178464925698e-08 
 2639       5.666280993866e+01       2.272311022442e+00       0.000000000000e+00      -5.135951198959e+00       8.862940651082e-10       3.050197350102e-07      -1.144617596916e-08 
 2640       5.666012376419e+01       2.256345658441e+00       0.000000000000e+00      -5.126990252281e+00       8.853613013097e-10       3.046217004013e-07      -1.111398334587e-08 
 2641       5.665664981138e+01       2.240358291444e+00       0.000000000000e+00      -5.117260108512e+00       8.844295667497e-10       3.042050428592e-07      -1.078897472532e-08 
 2642       5.665233640231e+01       2.224354011320e+00       0.000000000000e+00      -5.106762510508e+00       8.834988592679e-10       3.037699543208e-07      -1.047205748165e-08 
 2643       5.664713170645e+01       2.208337923374e+00       0.000000000000e+00      -5.095499210313e+00       8.825691766338e-10       3.033166277798e-07      -1.016414303250e-08 
 2644       5.664098374060e+01       2.192315148362e+00       0.000000000000e+00      -5.083471969167e+00       8.816405165458e-10       3.028452572886e-07      -9.866146846617e-09 
 2645       5.663384036868e+01       2.176290822509e+00       0.000000000000e+00      -5.070682557516e+00       8.807128766316e-10       3.023560379609e-07      -9.578988451479e-09 
 2646       5.662564930159e+01       2.160270097517e+00       0.000000000000e+00      -5.057132755023e+00       8.797862544474e-10       3.018491659731e-07      -9.303591440884e-09 
 2647       5.661635809713e+01       2.144258140585e+00       0.000000000000e+00      -5.042824350578e+00       8.788606474778e-10       3.013248385670e-07      -9.040883482576e-09 
 2648       5.660591415978e+01       2.128260134422e+00       0.000000000000e+00      -5.027759142306e+00       8.779360531356e-10       3.007832540517e-07      -8.791796325869e-09 
 2649       5.659426474061e+01       2.112281277262e+00       0.000000000000e+00      -5.011938937578e+00       8.770124687616e-10       3.002246118057e-07      -8.557265809274e-09 
 2650       5.658136227780e+01       2.096326507240e+00       0.000000000000e+00      -4.995367048522e+00       8.760898920623e-10       2.996491150549e-07      -8.337989797535e-09 
 2651       5.656718045091e+01       2.080399673842e+00       0.000000000000e+00      -4.978052787557e+00       8.751683224307e-10       2.990569792274e-07      -8.133699784723e-09 
 2652       5.655169821503e+01       2.064504361904e+00       0.000000000000e+00      -4.960006996720e+00       8.742477596400e-10       2.984484236721e-07      -7.943883270779e-09 
 2653       5.653489446813e+01       2.048644166849e+00       0.000000000000e+00      -4.941240554459e+00       8.733282034057e-10       2.978236688915e-07      -7.768025279782e-09 
 2654       5.651674805099e+01       2.032822694692e+00       0.000000000000e+00      -4.921764375667e+00       8.724096533861e-10       2.971829365441e-07      -7.605608355179e-09 
 2655       5.649723774714e+01       2.017043562051e+00       0.000000000000e+00      -4.901589411716e+00       8.714921091815e-10       2.965264494462e-07      -7.456112555023e-09 
 2656       5.647634228284e+01       2.001310396158e+00       0.000000000000e+00      -4.880726650496e+00       8.705755703344e-10       2.958544315748e-07      -7.319015447190e-09 
 2657       5.645404032697e+01       1.985626834869e+00       0.000000000000e+00      -4.859187116448e+00       8.696600363286e-10       2.951671080694e-07      -7.193792104611e-09 
 2658       5.643031049104e+01       1.969996526670e+00       0.000000000000e+00      -4.836981870600e+00       8.687455065899e-10       2.944647052346e-07      -7.079915100482e-09 
 2659       5.640513132912e+01       1.954423130692e+00       0.000000000000e+00      -4.814122010602e+00       8.678319804850e-10       2.937474505420e-07      -6.976854503490e-09 
 2660       5.637848133775e+01       1.938910316720e+00       0.000000000000e+00      -4.790618670764e+00       8.669194573217e-10       2.930155726330e-07      -6.884077873014e-09 
 2661       5.635033895593e+01       1.923461765200e+00       0.000000000000e+00      -4.766483022087e+00       8.660079363487e-10       2.922693013205e-07      -6.801050254342e-09 
 2662       5.632068256507e+01       1.908081167250e+00       0.000000000000e+00      -4.741726272302e+00       8.650974167550e-10       2.915088675917e-07      -6.727234173873e-09 
 2663       5.628949048892e+01       1.892772224672e+00       0.000000000000e+00      -4.716359665905e+00       8.641878976701e-10       2.907345036102e-07      -6.662089634315e-09 
 2664       5.625674099350e+01       1.877538649960e+00       0.000000000000e+00      -4.690394484191e+00       8.632793781635e-10       2.899464427181e-07      -6.605074109887e-09 
 2665       5.622241228709e+01       1.862384166309e+00       0.000000000000e+00      -4.663842045290e+00       8.623718572444e-10       2.891449194386e-07      -6.555642541511e-09 
 2666       5.618648252016e+01       1.847312507627e+00       0.000000000000e+00      -4.636713704203e+00       8.614653338616e-10       2.883301694781e-07      -6.513247332000e-09 
 2667       5.614892978531e+01       1.832327418545e+00       0.000000000000e+00      -4.609020852838e+00       8.605598069033e-10       2.875024297284e-07      -6.477338341249e-09 
 2668       5.610973211723e+01       1.817432654425e+00       0.000000000000e+00      -4.580774920043e+00       8.596552751968e-10       2.866619382694e-07      -6.447362881415e-09 
 2669       5.606886749263e+01       1.802631981369e+00       0.000000000000e+00      -4.551987371645e+00       8.587517375080e-10       2.858089343709e-07      -6.422765712095e-09 
 2670       5.602631383022e+01       1.787929176235e+00       0.000000000000e+00      -4.522669710483e+00       8.578491925418e-10       2.849436584954e-07      -6.402989035507e-09 
 2671       5.598204899062e+01       1.773328026637e+00       0.000000000000e+00      -4.492833476443e+00       8.569476389410e-10       2.840663522998e-07      -6.387472491655e-09 
 2672       5.593605077634e+01       1.758832330966e+00       0.000000000000e+00      -4.462490246495e+00       8.560470752867e-10       2.831772586384e-07      -6.375653153504e-09 
 2673       5.588829693172e+01       1.744445898390e+00       0.000000000000e+00      -4.431651634728e+00       8.551475000980e-10       2.822766215647e-07      -6.366965522141e-09 
 2674       5.583876514285e+01       1.730172548871e+00       0.000000000000e+00      -4.400329292386e+00       8.542489118313e-10       2.813646863337e-07      -6.360841521935e-09 
 2675       5.578743303757e+01       1.716016113170e+00       0.000000000000e+00      -4.368534907902e+00       8.533513088807e-10       2.804416994046e-07      -6.356710495700e-09 
 2676       5.573427818537e+01       1.701980432860e+00       0.000000000000e+00      -4.336280206935e+00       8.524546895771e-10       2.795079084427e-07      -6.353999199843e-09 
 2677       5.567927809737e+01       1.688069360336e+00       0.000000000000e+00      -4.303576952404e+00       8.515590521884e-10       2.785635623221e-07      -6.352131799516e-09 
 2678       5.562241022624e+01       1.674286758821e+00       0.000000000000e+00      -4.270436944525e+00       8.506643949192e-10       2.776089111276e-07      -6.350529863766e-09 
 2679       5.556365196617e+01       1.660636502382e+00       0.000000000000e+00      -4.236872020845e+00       8.497707159105e-10       2.766442061573e-07      -6.348612360674e-09 
 2680       5.550298065284e+01       1.647122475934e+00       0.000000000000e+00      -4.202894056278e+00       8.488780132391e-10       2.756696999248e-07      -6.345795652495e-09 
 2681       5.544037356329e+01       1.633748575253e+00       0.000000000000e+00      -4.168514963141e+00       8.479862849181e-10       2.746856461617e-07      -6.341493490796e-09 
 2682       5.537580791595e+01       1.620518706986e+00       0.000000000000e+00      -4.133746691190e+00       8.470955288958e-10       2.736922998195e-07      -6.335117011584e-09 
 2683       5.530926087056e+01       1.607436788659e+00       0.000000000000e+00      -4.098601227653e+00       8.462057430564e-10       2.726899170725e-07      -6.326074730441e-09 
 2684       5.524070952810e+01       1.594506748689e+00       0.000000000000e+00      -4.063090597268e+00       8.453169252187e-10       2.716787553196e-07      -6.313772537642e-09 
 2685       5.517013093076e+01       1.581732526393e+00       0.000000000000e+00      -4.027226862315e+00       8.444290731367e-10       2.706590731870e-07      -6.297613693279e-09 
 2686       5.509750206187e+01       1.569118071998e+00       0.000000000000e+00      -3.991022122658e+00       8.435421844988e-10       2.696311305302e-07      -6.276998822381e-09 
 2687       5.502279984587e+01       1.556667346649e+00       0.000000000000e+00      -3.954488515773e+00       8.426562569281e-10       2.685951884368e-07      -6.251325910023e-09 
 2688       5.494600114825e+01       1.544384322424e+00       0.000000000000e+00      -3.917638216788e+00       8.417712879815e-10       2.675515092283e-07      -6.219990296442e-09 
 2689       5.486708856960e+01       1.532272459332e+00       0.000000000000e+00      -3.880483532320e+00       8.408872755504e-10       2.665003870710e-07      -6.182488573105e-09 
 2690       5.478606786239e+01       1.520333133199e+00       0.000000000000e+00      -3.843037182475e+00       8.400042190661e-10       2.654422400772e-07      -6.138731208226e-09 
 2691       5.470295060898e+01       1.508567199246e+00       0.000000000000e+00      -3.805312020454e+00       8.391221183072e-10       2.643775189604e-07      -6.088732464448e-09 
 2692       5.461774843610e+01       1.496975514312e+00       0.000000000000e+00      -3.767320938929e+00       8.382409729995e-10       2.633066764999e-07      -6.032506729764e-09 
 2693       5.453047301493e+01       1.485558936860e+00       0.000000000000e+00      -3.729076870075e+00       8.373607828161e-10       2.622301675437e-07      -5.970068517792e-09 
 2694       5.444113606115e+01       1.474318326977e+00       0.000000000000e+00      -3.690592785612e+00       8.364815473771e-10       2.611484490132e-07      -5.901432468045e-09 
 2695       5.434974933498e+01       1.463254546372e+00       0.000000000000e+00      -3.651881696842e+00       8.356032662496e-10       2.600619799067e-07      -5.826613346198e-09 
 2696       5.425632464120e+01       1.452368458384e+00       0.000000000000e+00      -3.612956654682e+00       8.347259389472e-10       2.589712213033e-07      -5.745626044367e-09 
 2697       5.416087382924e+01       1.441660927975e+00       0.000000000000e+00      -3.573830749703e+00       8.338495649297e-10       2.578766363666e-07      -5.658485581375e-09 
 2698       5.406340879315e+01       1.431132821739e+00       0.000000000000e+00      -3.534517112169e+00       8.329741436034e-10       2.567786903491e-07      -5.565207103027e-09 
 2699       5.396394147175e+01       1.420785007896e+00       0.000000000000e+00      -3.495028912072e+00       8.320996743203e-10       2.556778505956e-07      -5.465805882381e-09 
 2700       5.386248384857e+01       1.410618356301e+00       0.000000000000e+00      -3.455379359167e+00       8.312261563784e-10       2.545745865470e-07      -5.360297320019e-09 
 2701       5.375904795197e+01       1.400633738438e+00       0.000000000000e+00      -3.415581703015e+00       8.303535890209e-10       2.534693697449e-07      -5.248696944325e-09 
 2702       5.365364585512e+01       1.390832027425e+00       0.000000000000e+00      -3.375649233013e+00       8.294819714366e-10       2.523626738347e-07      -5.131020411750e-09 
 2703       5.354628967613e+01       1.381214098014e+00       0.000000000000e+00      -3.335595278436e+00       8.286113027592e-10       2.512549745700e-07      -5.007283507092e-09 
 2704       5.343699157798e+01       1.371780826593e+00       0.000000000000e+00      -3.295433208474e+00       8.277415820673e-10       2.501467498160e-07      -4.877502143767e-09 
 2705       5.332576376868e+01       1.362533091188e+00       0.000000000000e+00      -3.255176432263e+00       8.268728083843e-10       2.490384795541e-07      -4.741692364080e-09 
 2706       5.321261850123e+01       1.353471771461e+00       0.000000000000e+00      -3.214838398930e+00       8.260049806779e-10       2.479306458852e-07      -4.599870339502e-09 
 2707       5.309756807371e+01       1.344597748715e+00       0.000000000000e+00      -3.174432597626e+00       8.251380978600e-10       2.468237330339e-07      -4.452052370942e-09 
 2708       5.298062482931e+01       1.335911905892e+00       0.000000000000e+00      -3.133972557563e+00       8.242721587865e-10       2.457182273523e-07      -4.298254889025e-09 
 2709       5.286180115635e+01       1.327415127577e+00       0.000000000000e+00      -3.093471848049e+00       8.234071622571e-10       2.446146173240e-07      -4.138494454359e-09 
 2710       5.274110948837e+01       1.319108299997e+00       0.000000000000e+00      -3.052944078532e+00       8.225431070150e-10       2.435133935678e-07      -3.972787757816e-09 
 2711       5.261856230416e+01       1.310992311024e+00       0.000000000000e+00      -3.012402898630e+00       8.216799917469e-10       2.424150488420e-07      -3.801151620805e-09 
 2712       5.249417212778e+01       1.303068050174e+00       0.000000000000e+00      -2.971861998169e+00       8.208178150824e-10       2.413200780480e-07      -3.623602995548e-09 
 2713       5.236795152862e+01       1.295336408611e+00       0.000000000000e+00      -2.931335107225e+00       8.199565755942e-10       2.402289782342e-07      -3.440158965350e-09 
 2714       5.223991312145e+01       1.287798279146e+00       0.000000000000e+00      -2.890835996154e+00       8.190962717973e-10       2.391422486004e-07      -3.250836744882e-09 
 2715       5.211006956646e+01       1.280454556238e+00       0.000000000000e+00      -2.850378475635e+00       8.182369021496e-10       2.380603905009e-07      -3.055653680453e-09 
 2716       5.197843356930e+01       1.273306135999e+00       0.000000000000e+00      -2.809976396704e+00       8.173784650509e-10       2.369839074494e-07      -2.854627250284e-09 
 2717       5.184501788114e+01       1.266353916189e+00       0.000000000000e+00      -2.769643650791e+00       8.165209588432e-10       2.359133051220e-07      -2.647775064787e-09 
 2718       5.170983529868e+01       1.259598796222e+00       0.000000000000e+00      -2.729394169756e+00       8.156643818100e-10       2.348490913619e-07      -2.435114866842e-09 
 2719       5.157289866423e+01       1.253041677168e+00       0.000000000000e+00      -2.689241925932e+00       8.148087321767e-10       2.337917761829e-07      -2.216664532069e-09 
 2720       5.143422086573e+01       1.246683461747e+00       0.000000000000e+00      -2.649200932153e+00       8.139540081096e-10       2.327418717735e-07      -1.992442069110e-09 
 2721       5.129381483683e+01       1.240525054341e+00       0.000000000000e+00      -2.609285241799e+00       8.131002077166e-10       2.316998925008e-07      -1.762465619904e-09 
 2722       5.115169355688e+01       1.234567360984e+00       0.000000000000e+00      -2.569508948827e+00       8.122473290461e-10       2.306663549144e-07      -1.526753459962e-09 
 2723       5.100787005100e+01       1.228811289373e+00       0.000000000000e+00      -2.529886187811e+00       8.113953700873e-10       2.296417777506e-07      -1.285323998646e-09 
 2724       5.086235739017e+01       1.223257748862e+00       0.000000000000e+00      -2.490431133982e+00       8.105443287697e-10       2.286266819361e-07      -1.038195779451e-09 
 2725       5.071516869118e+01       1.217907650468e+00       0.000000000000e+00      -2.451158003256e+00       8.096942029631e-10       2.276215905918e-07      -7.853874802729e-10 
 2726       5.056631711675e+01       1.212761906869e+00       0.000000000000e+00      -2.412081052281e+00       8.088449904774e-10       2.266270290373e-07      -5.269179136965e-10 
 2727       5.041581587555e+01       1.207821432406e+00       0.000000000000e+00      -2.373214578469e+00       8.079966890619e-10       2.256435247945e-07      -2.628060272680e-10 
 2728       5.026368139173e+01       1.203086690023e+00       0.000000000000e+00      -2.334571829193e+00       8.071492967728e-10       2.246715096510e-07       6.854875894515e-12 
 2729       5.010994283200e+01       1.198556329417e+00       0.000000000000e+00      -2.296161722910e+00       8.063028130789e-10       2.237110249808e-07       2.816738227471e-10 
 2730       4.995463262981e+01       1.194228541577e+00       0.000000000000e+00      -2.257992110511e+00       8.054572377670e-10       2.227620140597e-07       5.611836865186e-10 
 2731       4.979778332054e+01       1.190101511179e+00       0.000000000000e+00      -2.220070864584e+00       8.046125705756e-10       2.218244197897e-07       8.449152400786e-10 
 2732       4.963942754166e+01       1.186173416580e+00       0.000000000000e+00      -2.182405879426e+00       8.037688111949e-10       2.208981846981e-07       1.132397152063e-09 
 2733       4.947959803278e+01       1.182442429810e+00       0.000000000000e+00      -2.145005071073e+00       8.029259592666e-10       2.199832509370e-07       1.423155983000e-09 
 2734       4.931832763578e+01       1.178906716567e+00       0.000000000000e+00      -2.107876377309e+00       8.020840143836e-10       2.190795602823e-07       1.716716181427e-09 
 2735       4.915564929486e+01       1.175564436211e+00       0.000000000000e+00      -2.071027757693e+00       8.012429760897e-10       2.181870541329e-07       2.012600080011e-09 
 2736       4.899159605670e+01       1.172413741759e+00       0.000000000000e+00      -2.034467193574e+00       8.004028438796e-10       2.173056735104e-07       2.310327891663e-09 
 2737       4.882620107048e+01       1.169452779876e+00       0.000000000000e+00      -1.998202688113e+00       7.995636171986e-10       2.164353590578e-07       2.609417705652e-09 
 2738       4.865949758804e+01       1.166679690872e+00       0.000000000000e+00      -1.962242266302e+00       7.987252954427e-10       2.155760510388e-07       2.909385483709e-09 
 2739       4.849151896394e+01       1.164092608695e+00       0.000000000000e+00      -1.926593974981e+00       7.978878779579e-10       2.147276893375e-07       3.209745056139e-09 
 2740       4.832229865557e+01       1.161689660921e+00       0.000000000000e+00      -1.891265882861e+00       7.970513640401e-10       2.138902134569e-07       3.510008117924e-09 
 2741       4.815187022322e+01       1.159468968756e+00       0.000000000000e+00      -1.856266080540e+00       7.962157529355e-10       2.130635625187e-07       3.809684224819e-09 
 2742       4.798026733022e+01       1.157428647022e+00       0.000000000000e+00      -1.821602680527e+00       7.953810438395e-10       2.122476752625e-07       4.108280789454e-09 
 2743       4.780752374300e+01       1.155566804156e+00       0.000000000000e+00      -1.787283817256e+00       7.945472358973e-10       2.114424900447e-07       4.405303077431e-09 
 2744       4.763367333119e+01       1.153881542202e+00       0.000000000000e+00      -1.753317647110e+00       7.937143282033e-10       2.106479448378e-07       4.700254203410e-09 
 2745       4.745875006772e+01       1.152370956803e+00       0.000000000000e+00      -1.719712348436e+00       7.928823198007e-10       2.098639772300e-07       4.992635127204e-09 
 2746       4.728278802893e+01       1.151033137199e+00       0.000000000000e+00      -1.686476121569e+00       7.920512096819e-10       2.090905244239e-07       5.281944649862e-09 
 2747       4.710582139464e+01       1.149866166218e+00       0.000000000000e+00      -1.653617188849e+00       7.912209967878e-10       2.083275232363e-07       5.567679409756e-09 
 2748       4.692788444825e+01       1.148868120271e+00       0.000000000000e+00      -1.621143794640e+00       7.903916800079e-10       2.075749100968e-07       5.849333878657e-09 
 2749       4.674901157687e+01       1.148037069346e+00       0.000000000000e+00      -1.589064205352e+00       7.895632581797e-10       2.068326210474e-07       6.126400357818e-09 
 2750       4.656923727136e+01       1.147371077000e+00       0.000000000000e+00      -1.557386709455e+00       7.887357300890e-10       2.061005917419e-07       6.398368974047e-09 
 2751       4.638859612646e+01       1.146868200357e+00       0.000000000000e+00      -1.526119617507e+00       7.879090944695e-10       2.053787574445e-07       6.664727675779e-09 
 2752       4.620712284088e+01       1.146526490096e+00       0.000000000000e+00      -1.495271262163e+00       7.870833500024e-10       2.046670530298e-07       6.924962229145e-09 
 2753       4.602485221739e+01       1.146343990452e+00       0.000000000000e+00      -1.464849998205e+00       7.862584953165e-10       2.039654129814e-07       7.178556214040e-09 
 2754       4.584181916293e+01       1.146318739203e+00       0.000000000000e+00      -1.434864202554e+00       7.854345289878e-10       2.032737713914e-07       7.424991020186e-09 
 2755       4.565805868868e+01       1.146448767668e+00       0.000000000000e+00      -1.405322274290e+00       7.846114495394e-10       2.025920619596e-07       7.663745843193e-09 
 2756       4.547360591018e+01       1.146732100701e+00       0.000000000000e+00      -1.376232634677e+00       7.837892554412e-10       2.019202179926e-07       7.894297680618e-09 
 2757       4.528849604740e+01       1.147166756684e+00       0.000000000000e+00      -1.347603727176e+00       7.829679451099e-10       2.012581724034e-07       8.116121328018e-09 
 2758       4.510276442486e+01       1.147750747518e+00       0.000000000000e+00      -1.319444017468e+00       7.821475169085e-10       2.006058577099e-07       8.328689375005e-09 
 2759       4.491644647172e+01       1.148482078623e+00       0.000000000000e+00      -1.291761993472e+00       7.813279691463e-10       1.999632060349e-07       8.531472201292e-09 
 2760       4.472957772187e+01       1.149358748928e+00       0.000000000000e+00      -1.264566165366e+00       7.805093000788e-10       1.993301491050e-07       8.723937972745e-09 
 2761       4.454219381401e+01       1.150378750863e+00       0.000000000000e+00      -1.237865065603e+00       7.796915079072e-10       1.987066182495e-07       8.905552637422e-09 
 2762       4.435433049178e+01       1.151540070359e+00       0.000000000000e+00      -1.211667248935e+00       7.788745907784e-10       1.980925444001e-07       9.075779921615e-09 
